"Station.name","Year","Depth","Long","Lat","Sampling.number","Total.Depth","Secchi","Temp","DO","DO_sat","pH","Alk","TP","TP_ugL","TN","Chla","Phaeo","CTI_TP","CTI_Chlorophyll","CTI_Secchi","ATemp","NH4","NOX","DO_Final","DO_sat_Final","PO4","ORP","Wind","Sal","Cond","TDS","TPigm","Month","Total.Depth_flag","Secchi_flag","Temp_flag","DO_flag","DO_sat_flag","pH_flag","Alk_flag","TP_flag","TP_ugL_flag","TN_flag","Chla_flag","Phaeo_flag","CTI_TP_flag","CTI_Chlorophyll_flag","CTI_Secchi_flag","ATemp_flag","NH4_flag","NOX_flag","DO_Final_flag","DO_sat_Final_flag","PO4_flag","ORP_flag","Wind_flag","Sal_flag","Cond_flag","TDS_flag","TPigm_flag"
"Wequaquet Lake - North Basin / BA-605-01",2007,0.5,-70.34335753,41.67734003,263169,NA,NA,NA,NA,NA,6.3,5.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4,4,4,4,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"Wequaquet Lake - North Basin / BA-605-01",2008,0.5,-70.34335753,41.67734003,264485,9.8,3.8,19.6,9.04,NA,6.64,6.6,0.51,15.8,24.1,5.21,1.93,43.95,46.79,40.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Wequaquet Lake - North Basin / BA-605-01",2009,0.5,-70.34335753,41.67734003,265763,8.3,3,20.2,8.56,NA,6.54,6.9,0.49,15.05,24.52,3.52,1.15,43.25,42.95,44.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Wequaquet Lake - North Basin / BA-605-01",2011,0.5,-70.34335753,41.67734003,267009,7.71,2.13,20.8,8.98,NA,6.88,7.7,0.45,13.94,35.01,5.4,1.85,42.14,47.14,49.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Wequaquet Lake - North Basin / BA-605-01",2012,0.5,-70.34335753,41.67734003,268163,8.3,1.95,20.1,9.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4
"Wequaquet Lake - North Basin / BA-605-01",2018,0.5,-70.34335753,41.67734003,340431,7.16,3.1,25.8,8.02,NA,6.65,14.7,0.76,23.54,25.24,5.36,4.02,49.7,47.07,43.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Wequaquet Lake - North Basin / BA-605-01",2019,0.5,-70.34335753,41.67734003,340866,7.5,3.65,24.2,8.18,NA,6.51,14.1,0.7,21.68,17.07,4.42,3.32,44.77,45.18,41.34,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,7.74,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,2
"Wequaquet Lake - South Basin / BA-605-03",2018,0.5,-70.33213549,41.666723,340254.5,7.1,5.015,26.5,8.66,NA,6.73,13.3,0.695,21.525,25.53,6.57,2.44,48.405,49.07,36.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Wequaquet Lake - South Basin / BA-605-03",2019,0.5,-70.33213549,41.666723,340848,6.4,5.01,23.8,8.15,NA,6.75,12.1,0.58,17.96,18.93,1.92,0.58,43.66,37,36.78,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2.51,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,2
"Bearse Pond / BA-617-01",2001,0.5,-70.330692,41.67365622,270754,4.9,2.3,25.17,8.52,NA,6.62,4.5,0.9,27.88,29.1,6.75,1.51,52.14,49.33,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2003,0.5,-70.330692,41.67365622,269028,4.9,3.6,21.89,8.38,NA,6.4,0.38,0.5,15.49,23.5,5.23,0.06,43.66,46.83,41.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2005,0.5,-70.330692,41.67365622,253431,6.1,3.2,23.9,8.15,NA,6.39,10.29,0,3.1,25.09,4.26,1.48,20.46,44.82,43.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2006,0.5,-70.330692,41.67365622,254998,6.2,1.99,20.2,8.87,NA,6.53,14.73,0.65,20.14,42.82,9.42,9.07,47.45,52.6,50.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2008,0.5,-70.330692,41.67365622,264189,5.95,2.95,20,8.52,NA,6.52,7.3,0.7,21.68,43.15,5.01,4.4,48.51,46.41,44.41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2009,0.5,-70.330692,41.67365622,265535.5,5.34,2.125,21.4,8.37,NA,6.67,7.3,0.97,30.17,27.28,9.11,2.49,53.28,52.27,49.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2010,0,-70.330692,41.67365622,257503,NA,NA,NA,NA,NA,7.07,8,0.49,15.2,NA,4.92,2.37,43.39,46.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,4,4,4,4,4,2,2,2,2,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2011,0.5,-70.330692,41.67365622,266737,6.12,2.49,20.8,8.67,NA,6.8,8.3,0.55,17.04,26.71,5.79,1.88,45.04,47.83,46.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2012,0.5,-70.330692,41.67365622,267897,5.46,2.13,20.3,9.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,4,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2013,0.5,-70.330692,41.67365622,259525,6.3,2.63,19.7,8.92,NA,6.7,9.7,0.56,17.35,25.44,3.81,1.76,45.3,43.72,46.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2018,0.5,-70.330692,41.67365622,340153,5.85,3.615,27,9,NA,6.26,19.5,1.69,52.66,34.37,19.84,13.85,61.31,59.91,41.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Bearse Pond / BA-617-01",2019,0.5,-70.330692,41.67365622,340586,5.9,2.1,24.2,7.72,NA,6.02,20,1.51,46.77,18.96,24.72,21.05,59.6,62.07,49.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.77,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2
"Bearse Pond / BA-617-01",2020,0.5,-70.330692,41.67365622,340882,5.9,1.93,24.5,8.02,NA,6.49,14.6,1.38,42.74,35.46,0.07,2.39,58.3,4.51,50.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2001,0.5,-70.32105672,41.67626439,271050,2,1.8,25.25,7.92,NA,5.5,1.1,0.69,21.37,37.6,7.59,0,48.3,50.48,51.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2003,0.5,-70.32105672,41.67626439,269311,2.1,2.1,24.4,7.03,NA,5.81,2.69,0.4,12.39,26.8,5.6,0.03,40.44,47.5,49.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2008,0.5,-70.32105672,41.67626439,264457,2.2,2.2,24.5,4.07,NA,6.03,2,0.39,12.08,29.77,2.89,1.57,40.08,41.01,48.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2009,0.5,-70.32105672,41.67626439,265745,2.4,2.4,21.7,8.63,NA,5.72,2.4,0.55,14.3,33.97,17.27,0.57,-4.36,58.55,47.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2010,0.5,-70.32105672,41.67626439,257740,1.63,1.63,21.1,8.38,NA,6.4,3.2,0.32,9.94,37.54,2.18,0.5,37.27,38.26,52.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2011,0.5,-70.32105672,41.67626439,266987,1.8,1.8,19.3,8.55,NA,6.31,3.2,0.38,11.77,36.27,1.98,0.8,39.7,37.3,51.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2012,0.5,-70.32105672,41.67626439,268140,1.91,1.91,19.3,8.84,NA,6.26,3.4,0.7,21.68,49.2,2.56,1.89,48.51,39.82,50.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2013,0.5,-70.32105672,41.67626439,259426,2.5,2.5,19.1,8.55,NA,6.4,4.7,0.12,3.72,33.57,2.37,1.36,23.09,39.06,46.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2018,0.5,-70.32105672,41.67626439,340234,2.27,2.27,26.8,8.44,NA,6.34,5.9,0.61,18.89,30.54,3.5,0.59,46.525,42.89,48.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shallow Pond / BA-626-01",2019,0.5,-70.32105672,41.67626439,340825,2.6,2.36,23.4,7.53,NA,6.41,8,0.47,14.56,26.82,3.18,2.09,42.77,41.95,47.63,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,5.27,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,2
"Shallow Pond / BA-626-01",2020,0.5,-70.32105672,41.67626439,341100,2.25,2.25,23.2,7.12,NA,5.99,4.2,0.73,22.61,35.16,1.81,0.75,49.12,36.42,48.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2001,0.5,-70.41591144,41.67124972,270969,9.3,5.1,25.68,8.31,NA,6.89,1.6,0.16,4.96,18.8,1.39,0.43,27.24,33.83,36.52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2003,0.5,-70.41591144,41.67124972,269214,10.3,4.6,22.42,8.23,NA,6.67,0.77,0.3,9.29,19.5,1.29,0.63,36.29,33.1,38.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2004,0.5,-70.41591144,41.67124972,260539.5,9.685,4.965,23.45,8.4,NA,6.7,18.77,0.4,12.39,23.92,7.52,0.03,40.44,50.39,37.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2005,0.5,-70.41591144,41.67124972,253525,10,4.8,23,9.15,NA,6.87,16.95,0.3,9.29,17.04,2.8,1.27,0,40.7,37.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2006,0.5,-70.41591144,41.67124972,255123,9.8,4.7,22.4,7.78,NA,6.75,18.97,0.35,10.82,31.04,2.39,NA,38.49,39.15,37.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,4,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2007,0.5,-70.41591144,41.67124972,263075,8.52,5.17,23.8,8.15,NA,6.53,10.1,0.35,10.95,21.68,1.63,0.64,38.66,35.39,36.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2008,0.5,-70.41591144,41.67124972,264373,9.68,5.71,25,100.2,NA,6.27,16.1,0.1,3.1,29.63,15.63,25.86,20.46,57.57,34.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,3,4,2,2,2,2,2,3,3,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2009,0.5,-70.41591144,41.67124972,265673,9.75,4,27.4,8.44,NA,6.34,12.7,0.3,9.39,24.72,2.53,1.46,0,39.69,40.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2010,0.5,-70.41591144,41.67124972,257651,10,2.6,28.2,8,NA,8.47,13.5,1.19,36.87,32.57,4.27,2.44,56.17,44.83,46.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2011,0.5,-70.41591144,41.67124972,266898,NA,NA,26.1,9.02,NA,7.43,15.1,0.69,21.37,25.52,4.49,0.11,48.3,45.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,4,4,2,2,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2012,0.5,-70.41591144,41.67124972,268051,10.2,6.1,26.4,8.68,NA,7.42,17,0.83,25.71,19.46,1.42,0.55,50.97,34.04,33.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2013,0.5,-70.41591144,41.67124972,258594,10.2,6.2,25.5,8.53,NA,7.4,17.6,0.62,19.2,19.82,0.94,0.4,46.76,29.99,33.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2014,0.5,-70.41591144,41.67124972,259694,10,5.45,25.2,8.48,NA,7.42,13.8,0.46,14.25,17.61,2.27,0.06,42.46,38.64,35.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2016,0.5,-70.41591144,41.67124972,256611,9.7,4.05,26.6,7.71,NA,7.17,21.4,0.79,24.47,25.26,2.51,0.66,50.26,39.63,39.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.17,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,2
"Middle Pond / BA-640-01",2018,0.5,-70.41591144,41.67124972,340480,10.1,3.75,25.2,7.96,NA,7.09,22.7,0.35,10.84,21.97,3.89,0.49,38.52,43.93,40.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Middle Pond / BA-640-01",2019,0.5,-70.41591144,41.67124972,340746,9.8,3.45,26.8,8.23,NA,6.98,23.8,0.47,14.56,11.13,2.25,1.8,42.77,38.56,42.16,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4.05,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,2
"Middle Pond / BA-640-01",2020,0.5,-70.41591144,41.67124972,341158,9.6,4.1,24,8.03,NA,6.88,21.8,0.44,13.63,21.1,0.26,0.03,41.82,14.31,39.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2001,0.5,-70.27769729,41.67458313,270948,1,1,23.9,5.8,NA,5.67,2.6,0.37,11.46,26.9,1.14,0.7,39.32,31.89,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2003,0.5,-70.27769729,41.67458313,269195,1.7,1.7,21.1,7.2,NA,6.24,0.24,0.3,9.29,29.5,3.24,3.76,36.29,42.13,52.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2008,0.5,-70.27769729,41.67458313,264353,1.7,1.7,23.1,7.76,NA,6.13,2.2,0.08,2.48,36.09,2.75,2.43,17.25,40.52,52.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2009,0.5,-70.27769729,41.67458313,265656,2,2,19.2,7.73,NA,5.79,2.2,0.4,12.46,27.93,4.39,2.69,40.52,45.12,50.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2010,0.5,-70.27769729,41.67458313,257639,2.09,NA,21.3,0.5,NA,6.4,3,0.38,11.69,29.06,1.4,1.38,39.6,33.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,4,2,2,4,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2011,0.5,-70.27769729,41.67458313,266881,1.5,1.5,19.7,8.12,NA,5.95,2.6,0.27,8.36,22.06,0.87,0.64,34.77,29.23,54.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2012,0.5,-70.27769729,41.67458313,268035,0.97,0.97,19.2,8.67,NA,5.97,2.7,0.6,18.58,26.1,0.69,2.49,46.29,26.96,60.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2013,0.5,-70.27769729,41.67458313,259317,1.92,1.92,21.8,7.48,NA,6.4,6.4,0.47,14.56,33.85,1.84,1.31,42.77,36.58,50.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2018,0.25,-70.27769729,41.67458313,340350,0.41,0.41,20.6,9.6,NA,6.35,5.5,0.35,10.84,24.32,1.72,1.69,39.7,35.92,72.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Mary Dunn Pond / BA-646-01",2019,0.5,-70.27769729,41.67458313,340729,1.9,1.93,21.8,7.41,NA,6.23,7.1,0.4,12.39,38.75,2.85,1.29,34.77,40.87,50.53,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4.13,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,2,4,4,4,2
"Mary Dunn Pond / BA-646-01",2020,0.5,-70.27769729,41.67458313,341034,1.33,1.33,23.1,7.76,NA,6.15,4.4,0.94,22.61,61.49,0.79,0.3,49.12,18.11,55.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2001,0.5,-70.39340587,41.67196407,271056,11.2,4.6,25.99,8.65,NA,6.42,0.7,0.16,4.96,24.5,1.86,1.28,27.24,36.69,38.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2003,0.5,-70.39340587,41.67196407,269317,11.6,4.6,22.66,8.2,NA,6.36,0.38,1.2,37.17,17.4,2.46,0.03,56.29,39.43,38.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2007,0.5,-70.39340587,41.67196407,263148,12,4,24.9,8,NA,6.55,7.3,0.27,8.33,30.36,24.54,26.53,34.72,62,40.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,3,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2008,0.5,-70.39340587,41.67196407,264464,13.4,5.25,20.3,9.12,NA,6.59,7.9,0.48,14.87,46.09,3.31,2.35,43.07,42.34,36.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2009,0.5,-70.39340587,41.67196407,265751,11.5,4.45,21.6,8,NA,6.31,7.8,0.27,8.23,26.73,2.98,1.65,34.54,41.31,38.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2010,0.5,-70.39340587,41.67196407,257745,12.1,3.5,25.3,8.62,NA,6.16,9,0.57,17.54,34.91,1.41,1.16,45.46,33.98,41.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2011,0.5,-70.39340587,41.67196407,266992,10.96,3.43,23.5,8.52,NA,9.97,9.5,0.25,7.74,35.64,1.67,0.85,33.66,35.63,42.26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,3,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2012,0.5,-70.39340587,41.67196407,268146,11.2,3.65,23.7,8.2,NA,6.94,9.2,0.45,13.94,20.9,1.99,1.73,42.14,37.35,41.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2013,0.5,-70.39340587,41.67196407,259289,12.15,7.68,22.6,8.6,NA,7,10.3,0.74,22.92,33.29,2.32,0.87,49.31,38.86,30.62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
"Shubael Pond / BA-664-01",2018,0.5,-70.39340587,41.67196407,340262,11.55,5.08,22.4,8.77,NA,6.85,17.2,0.49,15.18,30.41,0.03,23.76,43.365,-3.8,36.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,2,2,2,2,4,2,2,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4
